0.000000000	0.027348746	0.176783080	0.147663550	0.213576000	0.140383670	0.094048205	0.087063453	0.059222823	0.035415642	0.015051648	0.003443187	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.005822570	0.078128308	0.209294940	0.261698070	0.126932030	0.098454370	0.074528901	0.053567648	0.049756511	0.017361846	0.018632225	0.004022867	0.001799704	0.000000000	0.000000000	0.000000000	0.000000000
0.004809052	0.142008487	0.290523340	0.317680340	0.126732670	0.048467700	0.016124470	0.027439887	0.019330504	0.006883546	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.018120045	0.285802533	0.294347780	0.201173680	0.106352310	0.043035110	0.017914136	0.016575723	0.007721610	0.005971379	0.000000000	0.002985689	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.018427872	0.153373644	0.498608310	0.183031000	0.083981190	0.032344750	0.014396775	0.006814474	0.001823592	0.004510990	0.002687398	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.005410628	0.079516908	0.253526570	0.416618360	0.109758450	0.050048310	0.036328502	0.026570048	0.008309179	0.006183575	0.003864734	0.001835749	0.002028986	0.000000000	0.000000000	0.000000000	0.000000000
0.002363580	0.052409824	0.154968660	0.166067210	0.246223410	0.121673000	0.119720481	0.068030007	0.035864762	0.016236769	0.007399034	0.003493988	0.005549276	0.000000000	0.000000000	0.000000000	0.000000000
0.021540600	0.145622394	0.282310900	0.184435180	0.077228510	0.155548940	0.053007743	0.024617828	0.021540600	0.015386143	0.004864006	0.006352988	0.005161803	0.002382370	0.000000000	0.000000000	0.000000000
0.004040205	0.120122192	0.366870320	0.196393380	0.086026800	0.059223490	0.062179740	0.059814742	0.022861648	0.013992905	0.002759164	0.002857706	0.002857706	0.000000000	0.000000000	0.000000000	0.000000000
0.000000000	0.015847692	0.037651560	0.145820040	0.184535210	0.129015100	0.077962136	0.122846203	0.103488619	0.076685812	0.047649436	0.033928951	0.013826845	0.010742395	0.000000000	0.000000000	0.000000000
0.002118644	0.109765940	0.380649720	0.236985470	0.165859560	0.061238900	0.008979015	0.007566586	0.011803874	0.001916868	0.004136400	0.001916868	0.007062147	0.000000000	0.000000000	0.000000000	0.000000000
0.000000000	0.049525102	0.375751110	0.275537890	0.154293470	0.082767980	0.040027137	0.006105834	0.006687343	0.000000000	0.002229114	0.002810622	0.002132196	0.002132196	0.000000000	0.000000000	0.000000000
0.000000000	0.020414031	0.228963010	0.311960900	0.239601300	0.075426490	0.024343492	0.036994441	0.010350776	0.004600345	0.014376078	0.007858923	0.008338125	0.008146444	0.005367069	0.003258578	0.000000000
0.000000000	0.025281955	0.286936090	0.310244360	0.236654140	0.090225560	0.021992481	0.015601504	0.007330827	0.002067669	0.001691729	0.000000000	0.001973684	0.000000000	0.000000000	0.000000000	0.000000000
0.001186112	0.037847746	0.212637480	0.372978220	0.171447060	0.111494500	0.037632090	0.036445978	0.006146215	0.003881820	0.002695708	0.000000000	0.003558335	0.000970455	0.000000000	0.000000000	0.001078283
0.003371869	0.059055877	0.236705200	0.324855490	0.218111750	0.083333330	0.045086705	0.011078998	0.010211946	0.004431599	0.002890173	0.000867052	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.005020179	0.056796929	0.169012700	0.266856970	0.273550550	0.136135450	0.057190668	0.023427503	0.007481051	0.000984349	0.000984349	0.000000000	0.000000000	0.002559307	0.000000000	0.000000000	0.000000000
0.008069813	0.177066717	0.254949800	0.119827340	0.102374030	0.115604770	0.090269307	0.036689500	0.034531294	0.022614244	0.021206719	0.008351318	0.007694473	0.000000000	0.000000000	0.000750680	0.000000000
0.004926108	0.105283493	0.487877910	0.188737560	0.070704140	0.045300880	0.036124795	0.022215783	0.019221482	0.013232879	0.001835217	0.001931807	0.002607940	0.000000000	0.000000000	0.000000000	0.000000000
0.000000000	0.059695553	0.155506910	0.484031440	0.158790170	0.044274200	0.025470102	0.027161476	0.022982788	0.008257885	0.005173615	0.004477166	0.000994926	0.000000000	0.001094418	0.000994926	0.001094418
